MstLklSp,SpAbbr,PtlOtrSp,BoL,BoW,BoS,BoC,FlukeP,Blow,Contour,Wake,AfterB,Defecation,MudTrail,OtherDistu,Fluke,Flipper,HeadCalosi,Movement,Certainty2,ClassScore,Location,GCS,Lat,Long,ImageID,ImageFile,ImageDate,Satellite,NumWhale,BoxSize,SpatialRes,BoxID/ImageChip,PointID
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,2.5,Maui,GCS_WGS_1984,20.87419216,-156.8311968,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B40,Maui_HB_WV3_PS_20150109_P40
Megaptera novaeangliae,HB,None,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,Definite,9,Maui,GCS_WGS_1984,20.85847236,-156.7617289,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B41,Maui_HB_WV3_PS_20150109_P41
Megaptera novaeangliae,HB,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,1.5,Maui,GCS_WGS_1984,20.85845296,-156.7619021,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B42,Maui_HB_WV3_PS_20150109_P42
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,20.8553731,-156.7650489,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B43,Maui_HB_WV3_PS_20150109_P43
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,2.5,Maui,GCS_WGS_1984,20.85043596,-156.7136948,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B44,Maui_HB_WV3_PS_20150109_P44
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,2.5,Maui,GCS_WGS_1984,20.85040408,-156.7137414,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B45,Maui_HB_WV3_PS_20150109_P45
Megaptera novaeangliae,HB,None,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,Definite,11,Maui,GCS_WGS_1984,20.84579938,-156.7300881,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B46,Maui_HB_WV3_PS_20150109_P46
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,2,1,0,0,0,0,0,1,0,0,Definite,12,Maui,GCS_WGS_1984,20.84568035,-156.7301014,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B47,Maui_HB_WV3_PS_20150109_P47
Megaptera novaeangliae,HB,None,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,Possible,5,Maui,GCS_WGS_1984,20.83746563,-156.7464664,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B48,Maui_HB_WV3_PS_20150109_P48
Megaptera novaeangliae,HB,None,1,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,Definite,11,Maui,GCS_WGS_1984,20.83498437,-156.7973036,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B49,Maui_HB_WV3_PS_20150109_P49
Megaptera novaeangliae,HB,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3.5,Maui,GCS_WGS_1984,20.82003925,-156.71692,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B50,Maui_HB_WV3_PS_20150109_P50
Megaptera novaeangliae,HB,None,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,Definite,11,Maui,GCS_WGS_1984,20.81985506,-156.7169228,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B51,Maui_HB_WV3_PS_20150109_P51
Megaptera novaeangliae,HB,None,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,Definite,13,Maui,GCS_WGS_1984,20.81980074,-156.7169121,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B52,Maui_HB_WV3_PS_20150109_P52
Megaptera novaeangliae,HB,None,1,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,Probable,6.5,Maui,GCS_WGS_1984,20.79214148,-156.7634696,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B53,Maui_HB_WV3_PS_20150109_P53
Megaptera novaeangliae,HB,None,2,2,2,2,0,1,0,0,0,0,0,1,1,1,0,0,Definite,13,Maui,GCS_WGS_1984,20.78423503,-156.7357116,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B54,Maui_HB_WV3_PS_20150109_P54
Megaptera novaeangliae,HB,None,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,Probable,7,Maui,GCS_WGS_1984,20.77828453,-156.7587421,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B55,Maui_HB_WV3_PS_20150109_P55
Balaenoptera physalus,FW,None,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,Definite,17,PelagosIm2,GCS_WGS_1984,43.1404863,7.598697505,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B0,PelagosIm2_FW_WV3_PS_20160619_P0
Balaenoptera physalus,FW,None,2,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,Definite,9,PelagosIm2,GCS_WGS_1984,43.1090721,7.602054419,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B1,PelagosIm2_FW_WV3_PS_20160619_P1
Balaenoptera physalus,FW,None,2,2,2,2,0,1,2,0,0,0,0,0,2,0,0,0,Definite,15,PelagosIm2,GCS_WGS_1984,43.05104883,7.595284038,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B2,PelagosIm2_FW_WV3_PS_20160619_P2
Balaenoptera physalus,FW,None,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,Definite,8,PelagosIm2,GCS_WGS_1984,43.03432079,7.593470889,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B3,PelagosIm2_FW_WV3_PS_20160619_P3
Balaenoptera physalus,FW,Physeter macrocephalus,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,10,PelagosIm2,GCS_WGS_1984,43.03309225,7.588476016,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B4,PelagosIm2_FW_WV3_PS_20160619_P4
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,Definite,10,PelagosIm2,GCS_WGS_1984,43.01877415,7.689283738,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B5,PelagosIm2_FW_WV3_PS_20160619_P5
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,10,PelagosIm2,GCS_WGS_1984,42.98122606,7.6385847,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B6,PelagosIm2_FW_WV3_PS_20160619_P6
Balaenoptera physalus,FW,None,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,2,Definite,14,PelagosIm2,GCS_WGS_1984,42.9774833,7.521566362,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B7,PelagosIm2_FW_WV3_PS_20160619_P7
Balaenoptera physalus,FW,None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Possible,2,PelagosIm2,GCS_WGS_1984,42.92170919,7.539721614,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B8,PelagosIm2_FW_WV3_PS_20160619_P8
Balaenoptera physalus,FW,None,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Probable,7,PelagosIm2,GCS_WGS_1984,42.91922187,7.671738422,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B9,PelagosIm2_FW_WV3_PS_20160619_P9
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Definite,8,PelagosIm2,GCS_WGS_1984,42.7857159,7.636246211,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B10,PelagosIm2_FW_WV3_PS_20160619_P10
Balaenoptera physalus,FW,None,2,2,2,2,1,0,2,0,0,0,0,0,1,0,0,0,Definite,12.5,PelagosIm2,GCS_WGS_1984,42.77257791,7.650131886,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B11,PelagosIm2_FW_WV3_PS_20160619_P11
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,Definite,12,PelagosIm2,GCS_WGS_1984,42.75931055,7.633965862,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B12,PelagosIm2_FW_WV3_PS_20160619_P12
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,Definite,16,PelagosIm2,GCS_WGS_1984,42.7552551,7.673222564,104001001E19F000,16JUN19103613-P2AS-055667793010_01_P002,20160619,WV3,1,128x128pixels,0.3m,PelagosIm2_FW_WV3_PS_20160619_B13,PelagosIm2_FW_WV3_PS_20160619_P13
Balaenoptera physalus,FW,None,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,Definite,10.5,PelagosIm3,GCS_WGS_1984,43.12101948,7.464390867,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B0,PelagosIm3_FW_WV3_PS_20160619_P0
Balaenoptera physalus,FW,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Possible,4,PelagosIm3,GCS_WGS_1984,43.06320687,7.375039355,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B1,PelagosIm3_FW_WV3_PS_20160619_P1
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,1,0,2,Definite,14,PelagosIm3,GCS_WGS_1984,42.9772957,7.522100656,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B2,PelagosIm3_FW_WV3_PS_20160619_P2
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,Definite,14,PelagosIm3,GCS_WGS_1984,42.95148736,7.475674327,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B3,PelagosIm3_FW_WV3_PS_20160619_P3
Balaenoptera physalus,FW,None,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,Definite,8,PelagosIm3,GCS_WGS_1984,42.93852822,7.380278625,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B4,PelagosIm3_FW_WV3_PS_20160619_P4
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,2,0,0,0,0,0,1,0,0,Definite,12,PelagosIm3,GCS_WGS_1984,42.90313972,7.481231843,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B5,PelagosIm3_FW_WV3_PS_20160619_P5
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,1,0,0,Definite,12,PelagosIm3,GCS_WGS_1984,42.90173617,7.481325096,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B6,PelagosIm3_FW_WV3_PS_20160619_P6
Balaenoptera physalus,FW,None,2,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,Definite,10.5,PelagosIm3,GCS_WGS_1984,42.90126457,7.481615945,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B7,PelagosIm3_FW_WV3_PS_20160619_P7
Balaenoptera physalus,FW,None,2,2,2,2,0,0,2,0,0,0,0,0,2,1,0,0,Definite,16,PelagosIm3,GCS_WGS_1984,42.77470446,7.496447031,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,1,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B8,PelagosIm3_FW_WV3_PS_20160619_P8
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,10,PelagosIm3,GCS_WGS_1984,42.77292377,7.494157885,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,2,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B9,PelagosIm3_FW_WV3_PS_20160619_P9
Balaenoptera physalus,FW,None,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,Definite,8.5,PelagosIm3,GCS_WGS_1984,42.77292551,7.494289856,104001001E7B8900,16JUN19103643-P2AS-055667793010_01_P003,20160619,WV3,2,128x128pixels,0.3m,PelagosIm3_FW_WV3_PS_20160619_B10,PelagosIm3_FW_WV3_PS_20160619_P10
Balaenoptera physalus,FW,None,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3,PelagosIm4,GCS_WGS_1984,43.18291562,7.29444963,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B0,PelagosIm4_FW_WV3_PS_20160619_P0
Balaenoptera physalus,FW,None,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Possible,2,PelagosIm4,GCS_WGS_1984,43.13476123,7.342618932,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B1,PelagosIm4_FW_WV3_PS_20160619_P1
Balaenoptera physalus,FW,None,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,Definite,12,PelagosIm4,GCS_WGS_1984,43.06313231,7.37511501,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B2,PelagosIm4_FW_WV3_PS_20160619_P2
Balaenoptera physalus,FW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Possible,5,PelagosIm4,GCS_WGS_1984,43.00049438,7.355655513,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B3,PelagosIm4_FW_WV3_PS_20160619_P3
Balaenoptera physalus,FW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,2,Definite,12,PelagosIm4,GCS_WGS_1984,42.93838738,7.380252903,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B4,PelagosIm4_FW_WV3_PS_20160619_P4
Balaenoptera physalus,FW,None,2,2,2,2,0,1,2,0,0,0,0,0,1,0,0,0,Definite,13,PelagosIm4,GCS_WGS_1984,42.79314857,7.308863099,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B5,PelagosIm4_FW_WV3_PS_20160619_P5
Balaenoptera physalus,FW,None,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,Definite,11.5,PelagosIm4,GCS_WGS_1984,42.71198099,7.292693423,104001001E020000,16JUN19103650-P2AS-055667793010_01_P004,20160619,WV3,1,128x128pixels,0.3m,PelagosIm4_FW_WV3_PS_20160619_B6,PelagosIm4_FW_WV3_PS_20160619_P6
Balaenoptera physalus,FW,None,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Probable,7,PelagosIm5,GCS_WGS_1984,43.15378846,7.182473178,104001001F96D900,16JUN26104819-P2AS-055667793010_01_P005,20160626,WV3,1,128x128pixels,0.3m,PelagosIm5_FW_WV3_PS_20160626_B0,PelagosIm5_FW_WV3_PS_20160626_P0
Balaenoptera physalus,FW,None,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,Probable,6,PelagosIm5,GCS_WGS_1984,43.01610943,7.107507244,104001001F96D900,16JUN26104819-P2AS-055667793010_01_P005,20160626,WV3,1,128x128pixels,0.3m,PelagosIm5_FW_WV3_PS_20160626_B1,PelagosIm5_FW_WV3_PS_20160626_P1
Eubalaena australis,SRW,None,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.50759612,-64.51419685,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B0,Valdes_SRW_WV2_PS_20120919_P0
Eubalaena australis,SRW,None,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Possible,3.5,Valdes,GCS_WGS_1984,-42.51880814,-64.47226499,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B1,Valdes_SRW_WV2_PS_20120919_P1
Eubalaena australis,SRW,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Possible,1.5,Valdes,GCS_WGS_1984,-42.521589,-64.472742,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B2,Valdes_SRW_WV2_PS_20120919_P2
Eubalaena australis,SRW,None,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,Possible,4,Valdes,GCS_WGS_1984,-42.52287263,-64.47491558,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B3,Valdes_SRW_WV2_PS_20120919_P3
Eubalaena australis,SRW,None,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.51423187,-64.45239693,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B4,Valdes_SRW_WV2_PS_20120919_P4
Eubalaena australis,SRW,None,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,Probable,6,Valdes,GCS_WGS_1984,-42.52224159,-64.45716517,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B5,Valdes_SRW_WV2_PS_20120919_P5
Eubalaena australis,SRW,None,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,Probable,6,Valdes,GCS_WGS_1984,-42.52234649,-64.45710064,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B6,Valdes_SRW_WV2_PS_20120919_P6
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,Probable,6,Valdes,GCS_WGS_1984,-42.53759588,-64.52325218,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B7,Valdes_SRW_WV2_PS_20120919_P7
Eubalaena australis,SRW,None,2,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,Probable,6,Valdes,GCS_WGS_1984,-42.534333,-64.505142,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B8,Valdes_SRW_WV2_PS_20120919_P8
Eubalaena australis,SRW,None,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,Probable,7,Valdes,GCS_WGS_1984,-42.54191579,-64.49676637,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B9,Valdes_SRW_WV2_PS_20120919_P9
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.54575185,-64.49405185,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B10,Valdes_SRW_WV2_PS_20120919_P10
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,1,1,0,0,2,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.54654498,-64.49823779,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B11,Valdes_SRW_WV2_PS_20120919_P11
Eubalaena australis,SRW,None,2,2,2,2,0,0,2,2,0,0,0,0,0,0,1,0,Definite,10.5,Valdes,GCS_WGS_1984,-42.55105278,-64.50605658,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B12,Valdes_SRW_WV2_PS_20120919_P12
Eubalaena australis,SRW,None,2,2,2,2,0,0,2,2,0,0,0,0,0,0,2,0,Definite,11,Valdes,GCS_WGS_1984,-42.55554545,-64.50567767,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B13,Valdes_SRW_WV2_PS_20120919_P13
Eubalaena australis,SRW,None,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.55257523,-64.51343959,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B14,Valdes_SRW_WV2_PS_20120919_P14
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.56835231,-64.52396301,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B15,Valdes_SRW_WV2_PS_20120919_P15
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,Definite,8,Valdes,GCS_WGS_1984,-42.55619457,-64.49033226,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B16,Valdes_SRW_WV2_PS_20120919_P16
Eubalaena australis,SRW,None,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.55462608,-64.47690414,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B17,Valdes_SRW_WV2_PS_20120919_P17
Eubalaena australis,SRW,None,2,2,2,2,1,0,2,0,0,0,0,1,0,0,1,0,Definite,11,Valdes,GCS_WGS_1984,-42.56455597,-64.47593253,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B18,Valdes_SRW_WV2_PS_20120919_P18
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,Possible,5,Valdes,GCS_WGS_1984,-42.549453,-64.463499,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B19,Valdes_SRW_WV2_PS_20120919_P19
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.565005,-64.467927,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B20,Valdes_SRW_WV2_PS_20120919_P20
Eubalaena australis,SRW,None,2,2,2,2,0,0,2,0,0,0,0,1,0,0,1,0,Definite,9,Valdes,GCS_WGS_1984,-42.55896016,-64.4857756,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B21,Valdes_SRW_WV2_PS_20120919_P21
Eubalaena australis,SRW,None,2,1,1,2,0,0,0,0,0,0,0,2,0,0,2,0,Probable,7,Valdes,GCS_WGS_1984,-42.55898735,-64.4826754,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B22,Valdes_SRW_WV2_PS_20120919_P22
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,Possible,5,Valdes,GCS_WGS_1984,-42.561117,-64.452942,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B23,Valdes_SRW_WV2_PS_20120919_P23
